0.212	0.0211
0.241	0.0574
0.279	0.110
0.329	0.203
0.380	0.277
0.430	0.316
0.480	0.347
0.530	0.365
0.580	0.363
0.630	0.366
0.678	0.366
0.722	0.355
0.780	0.343
0.830	0.343
0.878	0.325
0.923	0.330
1.00	0.317
1.10	0.308
1.20	0.306
1.30	0.291
1.40	0.286
1.50	0.284
1.60	0.277
1.70	0.270
1.80	0.265
1.90	0.266
2.05	0.258
2.25	0.252
2.45	0.246
2.65	0.235
2.85	0.220
3.10	0.210
3.40	0.200
3.70	0.195
